codigomex2,nombre,serving_size,kcal,carbohydrate,total_fat,protein,fiber,calcium,iron,ironhem,ironnohem,zinc,vit_c,thiamin,riboflavin,niacin,panto_acid,vit_b6,folic_acid,food_folate,folate_dfe,vit_b12,vit_a_rae,vit_e,vit_d_iu,vit_k,fa_sat,fa_mono,fa_poly,chole,sugars
20237,"SALSA MEXICANA, PREPARACION ESTANDARIZADA",100 g,31.49,4.14,1.55,0.8,1.04,15.88,0.7,0,0.73,0.17,17.15,0.03,0.02,0.47,0.09,0.1,2.24,10.67,14.48,0,32.41,1.06,0,13.55,0.16,0.547,0.756,0,0
20238,"SALSA ROJA PARA LOS GUISADOS, PREPARACION ESTANDARIZADA",100 g,43.75,5.2,2.52,0.9,1.38,16.78,0.47,0,0.47,0.19,11.44,0.04,0.02,0.48,0.07,0.09,0,11.38,11.38,0,32.94,0.79,0,7.21,0.268,0.9,1.231,0,0
20239,"SALSA ROJA, PREPARACION ESTANDARIZADA",100 g,45.61,4.35,3.03,0.79,1.03,13.22,0.22,0,0.22,0.14,11.2,0.03,0.02,0.4,0.06,0.1,0,8.72,8.72,0,23.14,0.81,0,6.21,0.309,1.102,1.502,0,0
20240,"SALSA VERDE  PARA LOS GUISADOS, PREPARACION ESTANDARIZADA",100 g,76.6,7.97,4.75,1.66,1.18,28.94,0.58,0,0.61,0.19,19.65,0.06,0.04,0.48,0.35,0.21,0,5.95,5.95,0,24.1,1.11,0,10.58,0.48,1.724,2.362,0,0
20241,"SALSA VERDE (PROMEDIO), PREPARACION ESTANDARIZADA",100 g,43.94,6.65,1.73,1.37,1.22,21.34,0.54,0,0.56,0.14,18.91,0.06,0.04,0.5,0.34,0.14,0,8.55,8.55,0,29.81,0.59,0,13.47,0.179,0.595,0.833,0,0
20242,"SALSA VERDE CON CHILE  MORITA, PREPARACION ESTANDARIZADA",100 g,31.04,6.75,0.26,1.31,1.34,17.41,0.57,0,0.6,0.12,16.34,0.05,0.05,0.56,0.32,0.09,0,7.08,7.08,0,28.09,0.28,0,8.11,0.03,0.026,0.07,0,0
20243,"SALSA VERDE CON CHILE SERRANO, PREPARACION ESTANDARIZADA",100 g,24.19,5.24,0.19,1.15,1.15,17.66,0.46,0,0.46,0.11,20.74,0.06,0.04,0.46,0.36,0.11,0,12.62,12.62,0,37.24,0.39,0,21.73,0.027,0.034,0.068,0,0
20244,"SANDWICH (PROMEDIO), PREPARACION ESTANDARIZADA",100 g,213.42,15.5,13.14,7.91,1.6,76.94,1.63,0.11,1.52,1.32,3.69,0.15,0.24,2.04,0.47,0.12,29.89,16.92,67.74,0.34,31.45,0.89,12.85,26.49,3.123,3.078,5.639,53.41,0
20245,"SANDWICH DE JAMON, PREPARACION ESTANDARIZADA",100 g,286.1,13.14,21.57,8.21,0.62,88.03,1.85,0.21,1.64,1.47,1.41,0.12,0.23,1.72,0.27,0.1,29.44,7.19,57.25,0.56,35.98,1.26,16.57,53.36,4.74,2.684,11.934,104.845,0
20246,"SANDWICH DE POLLO, PREPARACION ESTANDARIZADA",100 g,214.24,18.29,10.32,11.39,1.07,46.94,1.83,0.15,1.68,1.49,2.83,0.23,0.35,3.61,0.51,0.13,39.9,7.76,75.59,0.17,19.05,0.63,4.09,20.76,1.971,1.982,5.174,48.722,0
20247,"SANDWICH DE QUESO BLANCO, PREPARACION ESTANDARIZADA",100 g,206.29,15.08,13.05,7.06,2.35,135.31,1.58,0,1.58,1.37,4.66,0.11,0.2,1.29,0.61,0.12,24.8,28.2,70.36,0.44,61.88,0.95,24.92,19.79,4.342,4.262,3.193,40.378,0
20248,"SANDWICH DE QUESO DE PUERCO, PREPARACION ESTANDARIZADA",100 g,147.03,15.5,7.61,4.99,2.38,37.48,1.27,0.09,1.18,0.94,5.88,0.13,0.17,1.53,0.5,0.14,25.43,24.55,67.78,0.2,8.88,0.74,5.84,12.05,1.438,3.383,2.254,19.694,0
20249,"SANDWICH, INDUSTRIALIZADO",100 g,213,20.43,10.04,10.52,1.2,171,1.81,0.72,1.09,1.05,7.5,0.34,0.27,4.32,0.56,0.2,57,9,105.9,0.22,22,0.41,10.24,4.5,3.554,3.716,1.927,27,0
20250,"SARDINAS RANCHERAS, PREPARACION ESTANDARIZADA",100 g,498.57,4.04,54.81,3.25,0.24,25.03,1.45,0.46,1,0.7,2.23,0.04,0.04,0.7,0.23,0.16,1.91,9.28,12.52,6.68,15.51,9.32,46.07,20.75,5.172,19.813,26.301,28.641,0
20251,"SINCRONIZADA, PREPARACION ESTANDARIZADA",100 g,311.9,14.54,21.83,14.08,0.35,355.49,1.74,0.32,1.42,2.81,0,0.29,0.19,1.91,0.31,0.1,27.6,2.85,49.76,0.36,22.57,0.09,16.67,0.87,10.121,7.268,1.697,67.389,0
20252,"SOPA CONDENSADA DE POLLO CON TALLARINES, INDUSTRIALIZADA",100 g,41.99,6.34,0.79,2.38,0.79,11,0.6,0.24,0.36,0.23,0,0.05,0.05,1.2,0.15,0.02,10,4,21,0.04,9,0.05,0,0,0,0.77,0.36,5,0
20253,"SOPA DE CHAYOTE, PREPARACION ESTANDARIZADA",100 g,19.63,2.2,0.61,1.48,0.67,9.07,0.24,0,0.25,0.29,2.89,0.01,0.03,0.94,0.08,0.04,0,21.8,21.8,0.06,5.42,0.12,0,1.97,0.125,0.23,0.202,0,0
20254,"SOPA DE CHICHARO, INDUSTRIALIZADA",100 g,94,12.69,2.77,4.97,1.1,68,0.79,0,0.79,0.69,1.1,0.06,0.1,0.53,0.22,0.04,0,3,3,0.17,,,,,1.58,0.86,0.21,7,0
20255,"SOPA DE GARBANZO, PREPARACION ESTANDARIZADA",100 g,85.81,9.5,3.57,4.62,2.54,53.98,1.37,0.17,1.2,0.73,2.37,0.1,0.05,0.65,0.15,0.09,0,51.75,51.75,0.05,11.83,0.15,1.38,1.93,1.089,1.427,0.601,7.613,0
20256,"SOPA DE HABA, PREPARACION ESTANDARIZADA",100 g,51.13,6.77,1.18,3.65,2.66,30.67,0.71,0,0.81,0.35,3.31,0.04,0.05,1.07,0.1,0.05,0,20.84,20.84,0.06,9.8,0.22,0,3.99,0.187,0.424,0.473,0,0
20257,"SOPA DE LENTEJA, PREPARACION ESTANDARIZADA",100 g,108.88,18.91,0.84,7.13,3.24,16.57,1.58,0,1.91,0.85,2.29,0.16,0.05,0.56,0.41,0.12,0,66.82,66.82,0,4.29,0.27,0,2.41,0.099,0.251,0.415,0,0
20258,"SOPA DE PAPA, PREPARACION ESTANDARIZADA",100 g,54.17,10.27,1.06,0.94,0.37,11.86,1,0,1.05,0.16,7.59,0.04,0.03,0.99,0.13,0.13,0,7.21,7.21,0,4.14,0.22,0,2.15,0.131,0.356,0.487,0.084,0
20259,"SOPA DE PASTA (TIPO MARUCHAN), INDUSTRIALIZADA",100 g,440,60.26,17.59,10.17,2.9,21,4.11,0,4.11,0.6,0.3,0.45,0.25,5.4,0.44,0.04,70,45,164,0.25,1,2.44,0,8.9,8.117,6.156,2.198,0,0
20260,"SOPA DE PASTA CASERA, PREPARACION ESTANDARIZADA",100 g,57.33,7.5,1.74,2.59,0.42,5.93,0.26,0,0.29,0.21,1.09,0.01,0.03,1.08,0.05,0.03,0,3.58,3.58,0.07,2.96,0.27,0,1.08,0.256,0.633,0.731,0,0
20261,"SOPA DE PASTA CON VERDURAS, PREPARACION ESTANDARIZADA",100 g,41.96,6.62,0.53,2.44,0.82,9.25,0.32,0,0.35,0.28,11.88,0.02,0.04,1.14,0.09,0.06,0,12.59,12.59,0.06,30.2,0.19,0,3.94,0.132,0.168,0.129,0,0
20262,"SOPA DE PASTA SECA, PREPARACION ESTANDARIZADA",100 g,105.64,18.58,1.77,3.62,1.36,15.47,0.4,0,0.13,0.32,2.77,0.03,0.03,0.47,0.1,0.05,0,7.57,7.57,0.01,7.67,0.28,0,1.87,0.305,0.542,0.622,0.472,0
20263,"SOPA DE TORTILLA, PREPARACION ESTANDARIZADA",100 g,151.48,7.75,12.23,3,1.32,43.56,0.65,0,0.65,0.4,2.91,0.04,0.08,1.08,0.25,0.07,0.15,14.4,14.66,0.14,37.8,1.38,5.64,6.45,2.61,4.78,3.918,10.44,0
20264,"SOPA DE VERDURAS (MINESTRONE), INDUSTRIALIZADA",100 g,26.04,5.16,0.28,0.72,0.28,7,0.4,0,0.4,0.33,43.5,0.02,0.02,0.4,0.28,0.02,16,13,40.2,0,43.5,0.46,0,7.8,0.08,0.22,0.28,0,0
20265,"SOPA DE VERDURAS, PREPARACION ESTANDARIZADA",100 g,25.76,3.43,1.23,0.47,0.44,11.78,0.3,0,0.31,0.08,3.18,0.02,0.01,0.34,0.06,0.04,0,4.52,4.52,0,19.06,0.26,0,3.54,0.132,0.44,0.6,0.029,0
20266,"SOPA INDUSTRIALIZADA CONDENSADA DE POLLO CON ARROZ, INDUSTRIALIZADA",100 g,33.32,5.41,0.48,1.86,0.39,0,0.6,0.24,0.36,0.21,0,0.01,0.02,0.9,0.14,0.02,23,1,40.1,0.13,39,0.07,0,0.3,0.17,0,0,5,0
20267,"SOUFFLE (TODOS SABORES), PREPARACION ESTANDARIZADA",100 g,247.8,1.99,21.12,11.94,0.22,310.18,0.95,0.02,0.93,1.86,1.27,0.05,0.26,0.56,0.45,0.1,18.64,22.85,54.54,0.3,174.52,0.88,33.07,20.96,9.721,7.803,2.644,140.614,0
20268,"SOYA COCIDA, PREPARACION ESTANDARIZADA",100 g,173,9.93,8.97,16.64,6,102,5.14,0,5.14,1.15,1.7,0.16,0.28,0.4,0.18,0.23,0,54,54,0,0,0.35,0,19.2,1.297,1.981,5.064,0,0
20269,"TACO DE ESPAGUETTI CON MAYONESA, PREPARACION ESTANDARIZADA",100 g,118.92,17.22,4.48,2.53,1.44,30.42,0.5,0,0.39,0.36,5.5,0.05,0.03,0.43,0.1,0.07,0.63,8.43,9.5,0.05,14.3,0.59,0.36,10.44,0.625,0.846,2.514,11.72,0
20270,"TACO DE FRIJOLES REFRITOS, PREPARACION ESTANDARIZADA",100 g,156.14,25.1,4.38,4.45,2.7,58.56,1.44,0,1.56,0.75,0.53,0.14,0.05,0.5,0.09,0.04,0,29.14,29.14,0,0.35,0.53,0,1.97,0.383,1.287,1.863,0,0
20271,"TACO DE GUISADO DE CERDO, PREPARACION ESTANDARIZADA",100 g,150.84,21.71,3.73,7.72,1.33,51.91,2.03,0.13,2,1.23,2.78,0.24,0.13,1.62,0.27,0.23,0.94,5.07,6.66,0.18,0.58,0.29,1.6,0.95,0.773,0.821,1.105,17.905,0
20272,"TACO DE GUISADO DE POLLO, PREPARACI?N ESTANDARIZADA",100 g,151.96,21.27,5.21,5.03,1.06,47.77,1.38,0.05,1.36,0.63,3.34,0.09,0.06,1.65,0.17,0.1,0.52,5.82,6.7,0.04,35.31,0.39,1.04,2.35,0.858,1.556,1.573,10.781,0
20273,"TACO DE GUISADO DE RES, PREPARACION ESTANDARIZADA",100 g,155.35,20.99,5.69,5.18,0.99,51.59,1.48,0.14,1.35,1.11,3.98,0.1,0.07,0.97,0.07,0.07,1.02,3.3,5.03,0.41,11.01,0.35,1.75,2.3,1.576,1.743,0.853,11.78,0
20274,"TACO DE GUISADO DE VERDURAS CON CREMA, PREPARACION ESTANDARIZADA",100 g,132.89,16.07,6.1,3.72,0.81,61.66,0.93,0,0.97,0.67,16.26,0.08,0.1,0.69,0.14,0.12,0.88,8.27,9.77,0.14,62.49,0.36,8.24,3.37,3.168,1.495,0.545,20.104,0
20275,"TACO DE LONGANIZA, PREPARACION ESTANDARIZADA",100 g,271.35,20.92,17.91,6.61,0.93,63.08,2.34,0.77,2.24,0.9,1.69,0.12,0.09,1.27,0.03,0.03,0.37,4.22,4.85,0.29,11.06,0.24,22.47,5.63,6.597,7.702,2.132,53.207,0
20276,"TACO DE MACHACA CON TORTILLA DE MAIZ (SIN FREIR), PREPARACION ESTANDARIZADA",100 g,213.83,23.26,6.08,16.12,1.09,73.34,3.2,0.87,2.55,1.65,3.18,0.09,0.09,2.87,0.02,0.03,0,3.48,3.48,0,10.18,0.45,0,3.65,0.174,0.643,0.987,0,0
20277,"TACO DE MACIZA (CARNE DE CERDO), PREPARACION ESTANDARIZADA",100 g,206.26,27.77,5.71,10.78,1.18,74.57,2,0.06,1.94,1.12,0.91,0.27,0.13,2.94,0.02,0.18,0,2.22,2.22,0.18,6.08,0.39,5.78,5.74,1.077,1.997,1.236,24.281,0
20278,"TACO DE MARISCOS SIN FREIR, PREPARACION ESTANDARIZADA",100 g,158.72,20.94,4.71,6.62,1.29,76.79,1.12,0.15,1.01,0.69,3.1,0.09,0.12,1.2,0.27,0.11,0.91,10.51,12.06,0.45,16.25,0.89,48.21,4.33,0.479,1.617,1.579,13.757,0
20279,"TACO DE PAPA FRITA (SOFRITA), PREPARACION ESTANDARIZADA",100 g,166.72,29.35,4.32,2.69,0.8,48.17,2.19,0,2.19,0.52,7.91,0.11,0.06,1.45,0.16,0.14,0,5.67,5.67,0,0.39,0.51,0,2.34,0.347,1.263,1.801,0,0
20280,"TACO DE PESCADO SIN FREIR, PREPARACION ESTANDARIZADA",100 g,92.13,14.18,1.27,4.98,1.63,47.79,0.96,0.05,0.91,0.37,16.74,0.08,0.06,0.83,0.23,0.13,0.14,18.72,18.95,0.6,15.5,0.37,94.44,29.9,0.105,0.138,0.404,7.498,0
20281,"TACO DE PICO DE GALLO, PREPARACION ESTANDARIZADA",100 g,118.05,23.83,1.64,2.56,1.56,60.34,1.37,0,1.37,0.52,8.9,0.1,0.06,0.69,0.09,0.06,0,11.5,11.5,0,34.85,0.47,0,22.39,0.061,0.208,0.392,0,0
20282,"TACO DE REQUESON, PREPARACION ESTANDARIZADA",100 g,184.08,29.28,4.53,6.64,1,91.8,1.54,0,1.54,0.67,1.6,0.12,0.12,0.58,0.09,0.02,0,5.66,5.66,0.17,41.25,0.2,3.36,0.55,2.178,0.821,0.5,8.409,0
20283,"TACO DE VERDOLAGA, PREPARACION ESTANDARIZADA",100 g,135.47,20.65,5.06,2.49,1.04,60.27,1.5,0,1.53,0.41,7.38,0.09,0.06,0.55,0.1,0.04,0,4.75,4.75,0,6.83,0.82,0,3.77,0.409,1.527,2.142,0,0
20284,"TACO DORADO (PROMEDIO), PREPARACION ESTANDARIZADA",100 g,264.4,24.06,14.35,9.74,0.94,58.47,1.52,0.13,1.35,1.21,1.97,0.14,0.11,2.31,0.14,0.16,0,3.4,3.4,0.26,10.72,1.48,3.91,4.49,2.332,5.066,5.501,21.721,0
20285,"TACO DORADO DE CERDO, PREPARACION ESTANDARIZADA",100 g,269.66,20.29,14.54,14.07,0.7,51.29,1.31,0.09,1.22,1.24,0.24,0.31,0.14,3.95,0,0.25,0,0.5,0.5,0.28,0.82,1.35,8.76,3.39,2.314,5.581,5.276,36.78,0
20286,"TACO DORADO DE PAPA, PREPARACION ESTANDARIZADA",100 g,176.88,27.1,6.68,2.55,1.58,37.42,0.99,0,0.79,0.47,8.07,0.11,0.03,1.16,0.32,0.19,0,6.21,6.21,0,0.28,0.84,0,3.57,0.597,2.21,3.048,0,0
20287,"TACO DORADO DE POLLO, PREPARACION ESTANDARIZADA",100 g,310.55,24.6,17.61,13.03,0.78,62.06,1.84,0.2,1.63,1.2,0,0.11,0.13,2.69,0.3,0.11,0,2.11,2.11,0.09,12.43,1.82,4.43,5.72,2.291,6.009,7.234,29.163,0
20288,"TACO DORADO DE REQUESON, PREPARACION ESTANDARIZADA",100 g,264.71,24.97,15.86,5.97,0.86,80.15,1.31,0,1.31,0.58,1.5,0.09,0.1,0.46,0.08,0.02,0,5.28,5.28,0.16,38.36,1.76,3.14,5.22,3.191,5.186,6.33,7.84,0
20289,"TACO DORADO DE RES, PREPARACION ESTANDARIZADA",100 g,298.64,23.19,16.97,13.01,0.74,61,2.16,0.36,1.8,2.53,0,0.1,0.12,3.26,0,0.25,0,2.79,2.79,0.77,1.65,1.61,3.19,4.54,3.254,6.319,5.588,34.712,0
20290,"TACOS DE DISCADA, PREPARACION ESTANDARIZADA",100 g,197.53,21.49,8.13,6.72,0.94,64.67,1.72,0.2,1.58,1.18,8.94,0.16,0.09,1.34,0.15,0.1,1.49,4.32,6.85,0.31,14.74,0.38,5.24,1.64,2.535,3.053,0.862,20.928,0
20291,"TACOS DE MACHACA CON TORTILLA DE HARINA (SIN FREIR), PREPARACION ESTANDARIZADA",100 g,231.22,17.71,9.18,18.69,0.9,86.96,3.33,1.04,2.55,2.38,4.32,0.09,0.12,3.64,0.03,0.04,31.04,4.31,57.07,0,11.86,0.39,0,4.47,1.954,1.744,1.334,0.032,0
20292,"TACOS SIN FREIR (PROMEDIO), PREPARACION ESTANDARIZADA",100 g,224.43,24.3,9.73,9.59,1.33,70.05,2.01,0.28,1.82,1.4,5.87,0.16,0.12,2.1,0.15,0.15,4.82,7.8,16,0.31,23.42,0.63,13.55,5.97,2.939,3.211,1.869,27.599,0
20293,"TINGA DE POLLO, PREPARACION ESTANDARIZADA",100 g,132.35,3.64,7.16,12.92,0.83,15.1,0.76,0.23,0.53,0.93,5.32,0.07,0.13,2.82,0.39,0.18,0,8.8,8.8,0.11,26.86,0.66,5.12,4.64,1.5,2.483,2.319,33.732,0
20294,"TORTA DE  MILANESA, PREPARACION ESTANDARIZADA",100 g,311.06,18.47,23.17,8.23,1.6,23.72,1.65,0.19,1.48,1.61,2.84,0.09,0.14,1.22,0.55,0.14,40.84,21.69,91.12,0.71,25.98,2.32,12.53,17.6,4.322,8.614,8.781,75.027,0
20295,"TORTA DE JAMON, PREPARACION ESTANDARIZADA",100 g,229.22,20.92,13.29,6.88,2.66,52.02,1.75,0.14,1.62,1.06,3.96,0.19,0.11,1.33,0.64,0.13,30.56,32.33,84.28,0.18,23.8,0.86,12.29,21.03,3.562,4.787,3.437,37.319,0
20296,"TORTA DE POLLO, PREPARACION ESTANDARIZADA",100 g,228.94,20.92,10.39,12.59,1.83,21.61,1.66,0.18,1.48,1.11,2.95,0.11,0.13,2.65,0.67,0.17,34.3,21.62,79.93,0.15,16.21,0.69,4.58,20.43,2.09,3.287,3.943,45.129,0
20297,"TORTA DE SALCHICHA, PREPARACION ESTANDARIZADA",100 g,226.79,18.18,13.83,8.06,1.56,114.13,2.57,0.54,2.03,1.14,3.55,0.28,0.09,1.51,0.46,0.18,29.57,14.91,65.18,0.24,37.92,0.5,4.91,15.92,4.061,5.211,3.495,41.219,0
20298,"TORTA DE SARDINA, PREPARACION ESTANDARIZADA",100 g,173.31,28.26,6.08,8,1.14,52.01,3.25,0.7,2.56,1.43,2.9,0.13,0.07,1.14,0.53,0.22,49.6,18.8,103.11,10.02,26.28,0.54,69.03,5.41,0.355,1.042,1.357,42.921,0
20299,TORTA Y SANDWICH (PROMEDIO),100 g,220.64,18.86,11.91,9.8,1.29,138.72,1.41,0.46,0.95,1.19,4.09,0.15,0.14,2.01,0.4,0.16,14.4,26.99,51.47,0.5,75.14,0.72,18.06,19.41,3.827,4.068,4.009,44.419,0
20300,"TORTITA CAPEADA DE VERDURA, PREPARACION ESTANDARIZADA",100 g,248.36,7,23.85,2.29,0.75,17.99,0.86,0,0.85,0.34,8.22,0.04,0.09,0.7,0.29,0.14,5.4,13.13,22.32,0.09,119.35,3.29,8.65,12.48,2.626,8.93,11.579,42.323,0
20301,"TORTITA DE CAMARON, PREPARACION ESTANDARIZADA",100 g,340.69,6.17,25.13,21.84,2.07,173.76,3.23,0.38,2.93,1.65,7.98,0.05,0.29,1.89,0.54,0.17,18.89,25.59,57.7,0.61,230.82,3.61,31.05,8.04,3.207,9.115,10.658,173.383,0
20302,"TORTITA DE CARNE, PREPARACION ESTANDARIZADA",100 g,231.58,3.3,19.93,9.98,0.62,22.14,1.02,0.27,0.75,1.78,4.75,0.05,0.13,2.34,0.19,0.26,5.28,10.92,19.89,0.66,29.77,2.33,10.82,8.63,3.497,7.743,7.786,67.238,0
20303,"TORTITA DE CEREALES, PREPARACION ESTANDARIZADA",100 g,284.1,42.48,9.7,8.59,3.9,48.97,3.27,0,3.27,2.46,11.39,0.29,0.15,0.97,0.57,0.09,44.07,29.79,104.71,0.14,49.5,0.98,6.94,154.79,1.327,3.587,4.314,33.982,0
20304,"TORTITA DE COLIFLOR, PREPARACION ESTANDARIZADA",100 g,134.39,7.07,10.48,3.66,1.09,23.08,0.75,0,0.75,0.58,17.14,0.05,0.11,0.51,0.45,0.11,15.01,22.45,47.96,0.13,41.81,1.53,13.18,11.89,1.47,3.918,4.699,64.489,0
20305,"TORTITA DE HABA, PREPARACION ESTANDARIZADA",100 g,241.57,13.96,16.98,9.28,3.62,119.64,1.19,0,1.19,1.16,0.32,0.07,0.11,0.49,0.22,0.07,3.18,71.94,77.35,0.19,19.03,1.75,7.86,7.15,3.996,6.008,6.437,38.121,0
20306,"TORTITA DE NOPALES EN SALSA, PREPARACION ESTANDARIZADA",100 g,199.54,10.92,16.12,3.66,0.95,57.09,0.98,0,0.99,0.67,9.74,0.07,0.11,0.59,0.38,0.13,18.41,8.35,39.64,0.1,39.18,2.35,9.76,14.64,1.915,6.047,7.675,47.755,0
20307,"TORTITA DE PAPA, PREPARACION ESTANDARIZADA",100 g,282.68,16.55,22.38,4.75,1.07,67.98,0.58,0,0.39,0.75,7.73,0.09,0.07,1.05,0.43,0.19,10.68,8.27,26.43,0.14,15.47,2.66,6.79,9.15,3.795,8.182,9.793,32.985,0
20308,"TORTITA DE PLATANO, PREPARACION ESTANDARIZADA",100 g,310.77,29.1,20.93,4.34,1.39,62.49,0.94,0,0.94,0.87,7.74,0.08,0.08,0.8,0.21,0.17,17.56,6.68,36.52,0.09,30.21,2.55,1.83,7.85,3.525,7.603,9.239,8.72,0
20309,"TORTITA DE SOYA CON SALSA, PREPARACION ESTANDARIZADA",100 g,114.07,10.49,6.11,5.84,1.92,39.4,1.81,0,1.83,0.67,8.98,0.08,0.13,0.46,0.32,0.12,19.43,20,53.02,0.1,26.97,0.9,7.34,12.63,0.903,2.028,2.917,35.966,0
20310,"TORTITA DE SOYA, PREPARACION ESTANDARIZADA",100 g,292.78,24.65,14,19.85,0.44,85.84,4.27,0,4.85,2.37,0.11,0.17,0.29,0.97,1.15,0.18,60.36,51,153.61,0.41,72.21,1.67,34.11,5.05,2.35,5.263,5.824,166.957,0
20311,TORTITAS DE VERDURAS CAPEADAS (PROMEDIO),100 g,187.84,11.42,13.96,4.82,1.35,108.28,1.09,0,1.09,0.66,20.68,0.07,0.15,0.72,0.47,0.17,14.59,19.22,44.01,0.12,68.76,2.86,9.27,5.86,3.269,3.088,6.786,53.146,0
20312,"TOSTADA DE PICADILLO, PREPARACION ESTANDARIZADA",100 g,220.61,15.57,14.64,6.98,1.13,38.18,1.74,0.33,1.51,1.62,5.2,0.07,0.08,1.71,0.15,0.11,0,6.78,6.78,0.45,49.87,1.21,0.75,6.54,3.77,5.546,4.006,22.328,0
20313,"TOSTADA O TORTILLA FRITA EN ACEITE, PREPARACION ESTANDARIZADA",100 g,385.11,35.2,25.97,3.35,1.12,82.39,1.91,0,1.91,0.69,0,0.1,0.05,0.63,0,0,0,0,0,0,0.69,3.37,0,9.31,2.385,9.098,12.3,0,0
20314,"TOSTADA O TORTILLA FRITA EN MANTECA, PREPARACION ESTANDARIZADA",100 g,427.42,32.46,31.63,3.09,1.03,76,1.76,0,1.76,0.63,0,0.1,0.05,0.58,0,0,0,0,0,0,0.63,0.65,8.19,0,14.631,12.503,1.732,31.87,0
20315,"VERDURA AL VAPOR CON QUESO, PREPARACION ESTANDARIZADA",100 g,59.05,5.36,2.82,4.27,1.91,89.8,0.81,0,0.83,0.25,37.07,0.05,0.15,0.46,0.41,0.14,0,33.79,33.79,0,81.67,0.22,0,30.49,1.682,0.578,0.206,12.928,0
20316,"VERDURA FRITA, PREPARACION ESTANDARIZADA",100 g,104.51,5.46,8.96,1.52,1.33,28.27,1.06,0,1.06,0.23,26.1,0.07,0.06,0.63,0.18,0.09,0.76,17.49,18.78,0,15.26,1.43,0.36,10.68,0.902,3.321,4.467,0,0
20317,"YOGURT CON CEREAL, PREPARACION ESTANDARIZADA",100 g,144.68,24.2,3.41,4.42,1.35,112.54,1.1,0,1.1,1.05,1.62,0.06,0.17,0.45,0.54,0.11,4.53,16.31,24.01,0.35,65.56,0.21,0,1.52,1.882,1.377,0.488,4.679,0
21000,"BARBACOA (CHIVO, BORREGO Y RES), PREPARACION ESTANDARIZADA",100 g,192.8,2.52,15.54,10.23,0.62,13.34,1.45,0.43,1.15,2.21,2.76,0.03,0.08,1.16,0.13,0.12,0,5.46,5.46,0.54,33.28,0.01,3.5,0.06,7.234,6.248,0.062,37.295,0
21001,"BURRITO (TODOS SABORES), PREPARACION ESTANDARIZADA",100 g,193.18,21.18,8.25,8.45,2.97,63.2,1.77,0.15,1.66,1.96,36.98,0.16,0.12,1.63,0.16,0.1,28.46,40.2,88.59,0.29,41.87,0.57,1.52,3.24,3.601,3.164,1.231,13.643,0
21002,"CARNE AL PASTOR, PREPARACION ESTANDARIZADA",100 g,169.34,4.87,11.55,11.87,0.7,15.41,0.73,0.19,0.64,1.52,9.96,0.4,0.23,2.74,0.52,0.22,4.61,11.06,18.9,0.38,40.36,0.72,9.21,6.69,3.41,4.817,2.305,56.647,0
21003,"CEMITA DE CARNITAS, PREPARACION ESTANDARIZADA",100 g,238.21,22.95,11.06,11.35,0.62,61.88,1.5,0.13,1.37,1.45,1.15,0.22,0.17,2.1,0.47,0.11,39.06,7.2,73.61,0.2,9.83,0.09,11.32,3.64,5.122,4.77,0.916,48.561,0
21004,"CHILAQUILES SIN CREMA NI QUESO, PREPARACION ESTANDARIZADA",100 g,197.37,19.93,12.44,2.21,1.19,47.42,1.14,0,1.15,0.38,8.69,0.08,0.04,0.51,0.16,0.05,0,4.24,4.24,0,13.81,1.76,0,10.39,1.149,4.336,5.88,0,0
21005,"CHILAQUILES VERDES CON CREMA Y QUESO, PREPARACION ESTANDARIZADA",100 g,222.94,20.81,13.87,3.86,1.04,93.63,0.89,0,0.99,0.6,6.3,0.07,0.07,0.48,0.19,0.05,0.35,3.96,4.56,0.14,61.8,1.75,8.61,7.5,3.853,4.411,4.43,19.819,0
21006,"ELOTE PREPARADO, PREPARACION ESTANDARIZADA",100 g,113.66,19.75,3.94,3.41,2.62,16.76,0.56,0,0.56,0.55,7.55,0.08,0.05,1.48,0.67,0.12,0.58,18.07,19.06,0.06,2.26,0.23,0.69,6.99,0.863,0.677,1.979,12.223,0
21007,"ENCHILADAS  DE MOLE, PREPARACION ESTANDARIZADA",100 g,217.02,15.69,14.06,7.26,1.49,85.09,1.4,0.06,1.34,0.92,3.01,0.17,0.12,1.31,0.24,0.09,0.47,6.27,7.06,0.19,70.85,1.14,11.01,5.01,5.14,4.457,2.96,33.573,0
21008,"ENCHILADAS  ROJAS, PREPARACION ESTANDARIZADA",100 g,232.6,13.87,12.59,15.21,1.45,44.06,2.14,0.25,1.93,1.21,5.48,0.09,0.19,3.32,0.42,0.19,0,5.46,5.46,0.11,83.72,1.26,5.56,3.83,2.032,4.259,4.524,36.697,0
21009,"ENCHILADAS  VERDES, PREPARACION ESTANDARIZADA",100 g,171.17,10.17,10.92,8.21,0.8,54.89,0.9,0.11,0.8,0.69,7.6,0.07,0.1,1.61,0.34,0.11,0.39,5.18,5.85,0.11,56.3,1.06,3.7,9.78,3.627,3.414,2.742,31.755,0
21010,"ENCHILADAS (PROMEDIO), PREPARACION ESTANDARIZADA",100 g,207.26,13.37,12.54,10.24,1.25,61.35,1.48,0.14,1.36,0.94,5.36,0.11,0.14,2.08,0.33,0.13,0.29,5.64,6.12,0.14,70.29,1.15,6.76,6.21,3.658,4.118,3.414,34.008,0
